gameid	context	NormedTypicality	UtteranceType	Color	ColorAndType	Type	ColorMentioned	ItemMentioned	Other	Item	TargetColor	Target	Dist1	Dist2	UttforBDA
5794-2	overinformative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_pear	red_pepper	purple_tomato
5794-2	informative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	brown_banana	orange_carrot	brown_carrot
5794-2	overinformative-cc	0.696	type	0	0	1	FALSE	TRUE	FALSE	avocado	red	red_avocado	purple_tomato	red_apple	avocado
5794-2	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	brown_banana	black_avocado	apple
5794-2	overinformative	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	orange_carrot	green_pear	banana
5794-2	overinformative	0.738	type	0	0	1	FALSE	TRUE	FALSE	tomato	green	green_tomato	yellow_banana	brown_carrot	tomato
5794-2	overinformative	0.565	type	0	0	1	FALSE	TRUE	FALSE	carrot	brown	brown_carrot	red_tomato	black_avocado	carrot
5794-2	informative	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	orange_pepper	green_tomato
5794-2	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	black_avocado	blue_banana	pear
5794-2	overinformative-cc	0.934	type	0	0	1	FALSE	TRUE	FALSE	pepper	red	red_pepper	green_apple	orange_pear	pepper
5794-2	informative	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	brown_banana	purple_tomato	yellow_banana
5794-2	informative	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	yellow_banana	red_apple	green_apple
5794-2	informative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	purple_tomato	red_apple	blue_apple
5794-2	overinformative	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	black_pepper	orange_pear	tomato
5794-2	overinformative-cc	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	brown_banana	purple_carrot	tomato
5794-2	overinformative	0.841	type	0	0	1	FALSE	TRUE	FALSE	pepper	orange	orange_pepper	purple_tomato	red_apple	pepper
5794-2	overinformative	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	orange_pepper	red_tomato	blue_banana
5794-2	overinformative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	blue_apple	orange_pear	black_pepper
5794-2	informative-cc	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	orange_carrot	green_pear	orange_pear
5794-2	informative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pepper	orange_pear	red_pepper
5794-2	overinformative-cc	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	black_avocado	yellow_banana	pear
5794-2	overinformative-cc	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	red_tomato	brown_carrot	banana
5794-2	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	black_avocado	red_pepper	black_pepper
5794-2	overinformative	0.503	type	0	0	1	FALSE	TRUE	FALSE	carrot	purple	purple_carrot	yellow_banana	blue_apple	carrot
5794-2	overinformative	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	orange_carrot	red_apple	banana
5794-2	informative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	purple_carrot	red_pepper	orange_pepper
5794-2	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	black_avocado	blue_apple	red_apple
5794-2	overinformative	0.412	color	1	0	0	TRUE	FALSE	FALSE	tomato	purple	purple_tomato	brown_banana	orange_carrot	purple
5794-2	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	purple_carrot	yellow_pear	green_pear
5794-2	overinformative-cc	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	orange_pepper	green_avocado	carrot
5794-2	overinformative-cc	0.812	type	0	0	1	FALSE	TRUE	FALSE	avocado	black	black_avocado	black_pepper	green_tomato	avocado
0901-1	overinformative	0.841	type	0	0	1	FALSE	TRUE	FALSE	pepper	orange	orange_pepper	brown_banana	green_pear	pepper
0901-1	informative	0.961	color	1	0	0	TRUE	FALSE	FALSE	apple	green	green_apple	orange_pear	blue_apple	green
0901-1	overinformative-cc	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	black_avocado	yellow_banana	pear
0901-1	overinformative-cc	0.812	type	0	0	1	FALSE	TRUE	FALSE	avocado	black	black_avocado	black_pepper	purple_carrot	avocado
0901-1	informative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	orange_carrot	brown_banana	brown_carrot
0901-1	overinformative	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	blue_apple	red_tomato	avocado
0901-1	informative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	yellow_banana	blue_apple	blue_banana
0901-1	overinformative-cc	0.934	type	0	0	1	FALSE	TRUE	FALSE	pepper	red	red_pepper	brown_banana	orange_pear	pepper
0901-1	overinformative	0.738	color	1	0	0	TRUE	FALSE	FALSE	tomato	green	green_tomato	red_pepper	purple_carrot	green
0901-1	informative	0.503	color	1	0	0	TRUE	FALSE	FALSE	carrot	purple	purple_carrot	brown_carrot	yellow_pear	purple
0901-1	informative-cc	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	black_avocado	red_apple	red_avocado
0901-1	informative	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	blue_apple	red_avocado	green_avocado
0901-1	informative-cc	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	orange_pear	yellow_banana	yellow_pear
0901-1	informative	0.412	color	1	0	0	TRUE	FALSE	FALSE	tomato	purple	purple_tomato	black_avocado	green_tomato	purple
0901-1	overinformative	0.419	color	1	0	0	TRUE	FALSE	FALSE	banana	blue	blue_banana	red_tomato	orange_pear	blue
0901-1	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	black_avocado	red_pepper	black_pepper
0901-1	informative-cc	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	blue_banana	brown_carrot	brown_banana
0901-1	informative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	black_pepper	orange_pear	red_pepper
0901-1	overinformative-cc	0.503	type	0	0	1	FALSE	TRUE	FALSE	carrot	purple	purple_carrot	red_tomato	purple_tomato	carrot
0901-1	informative	0.976	color	1	0	0	TRUE	FALSE	FALSE	carrot	orange	orange_carrot	purple_carrot	green_apple	orange
0901-1	overinformative	0.637	type	0	0	1	FALSE	TRUE	FALSE	pepper	black	black_pepper	blue_banana	green_apple	pepper
0901-1	overinformative-cc	0.412	type	0	0	1	FALSE	TRUE	FALSE	tomato	purple	purple_tomato	black_pepper	green_pear	tomato
0901-1	informative-cc	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	purple_tomato	purple_carrot	red_tomato
0901-1	informative	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	purple_tomato	blue_apple	green_tomato
0901-1	informative-cc	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	brown_banana	yellow_pear	yellow_banana
0901-1	informative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	purple_tomato	green_pear	orange_pear
0901-1	overinformative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	green_apple	brown_banana	brown_carrot
0901-1	overinformative	0.696	color	1	0	0	TRUE	FALSE	FALSE	avocado	red	red_avocado	brown_banana	green_pear	red
0901-1	informative-cc	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	brown_carrot	orange_pepper	orange_carrot
0901-1	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	green_tomato	brown_banana	apple
0901-1	overinformative-cc	0.462	type	0	0	1	FALSE	TRUE	FALSE	apple	blue	blue_apple	yellow_banana	blue_banana	apple
0901-1	overinformative-cc	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	yellow_pear	green_avocado	banana
0901-1	informative-cc	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	green_apple	orange_pear	green_pear
0901-1	informative-cc	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	orange_carrot	green_pear	orange_pear
0901-1	informative	0.962	color	1	0	0	TRUE	FALSE	FALSE	tomato	red	red_tomato	brown_carrot	purple_tomato	red
0901-1	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	orange_carrot	orange_pepper	apple
0901-1	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	yellow_banana	green_apple	pear
0901-1	informative	0.657	color	1	0	0	TRUE	FALSE	FALSE	banana	brown	brown_banana	red_pepper	yellow_banana	brown
0901-1	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	red_tomato	black_pepper	apple
0901-1	informative-cc	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	red_apple	blue_banana	blue_apple
0901-1	informative	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	green_avocado	purple_tomato	black_avocado
0901-1	informative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	black_pepper	purple_carrot	orange_pepper
0686-a	overinformative-cc	0.696	OTHER	0	0	0	FALSE	FALSE	TRUE	avocado	red	red_avocado	blue_apple	red_apple	other
0686-a	overinformative-cc	0.934	type	0	0	1	FALSE	TRUE	FALSE	pepper	red	red_pepper	brown_banana	orange_pear	pepper
0686-a	overinformative-cc	0.812	OTHER	0	0	0	TRUE	FALSE	TRUE	avocado	black	black_avocado	black_pepper	green_apple	other
0686-a	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	blue_banana	green_apple	pear
0686-a	informative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	green_apple	orange_pear	blue_apple
0686-a	overinformative	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	purple_tomato	green_tomato	banana
0686-a	overinformative	0.503	type	0	0	1	FALSE	TRUE	FALSE	carrot	purple	purple_carrot	red_tomato	black_pepper	carrot
0686-a	overinformative-cc	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	blue_apple	orange_pepper	carrot
0686-a	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	green_apple	orange_pepper	red_apple
0686-a	informative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	brown_banana	orange_pepper	black_pepper
0686-a	informative	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	red_apple	purple_carrot	brown_carrot
0686-a	informative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	green_pear	red_pepper	orange_pear
0686-a	overinformative-cc	0.419	type	0	0	1	FALSE	TRUE	FALSE	banana	blue	blue_banana	purple_tomato	blue_apple	banana
0686-a	overinformative	0.738	color	1	0	0	TRUE	FALSE	FALSE	tomato	green	green_tomato	red_pepper	brown_banana	green
0686-a	overinformative-cc	0.966	OTHER	0	0	0	FALSE	FALSE	TRUE	avocado	green	green_avocado	green_pepper	orange_pear	other
0686-a	informative	0.962	color	1	0	0	TRUE	FALSE	FALSE	tomato	red	red_tomato	black_pepper	purple_tomato	red
0686-a	overinformative	0.412	color	1	0	0	TRUE	FALSE	FALSE	tomato	purple	purple_tomato	brown_banana	orange_carrot	purple
0686-a	informative	0.979	color	1	0	0	TRUE	FALSE	FALSE	banana	yellow	yellow_banana	red_apple	blue_banana	yellow
0686-a	informative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	red_tomato	green_tomato
0686-a	overinformative	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	green_tomato	red_tomato	banana
0686-a	informative-cc	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	orange_pepper	purple_carrot	orange_carrot
0686-a	informative	0.934	color	1	0	0	TRUE	FALSE	FALSE	pepper	red	red_pepper	blue_apple	black_pepper	red
0686-a	informative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_tomato	green_pear	purple_tomato
0686-a	informative	0.657	color	1	0	0	TRUE	FALSE	FALSE	banana	brown	brown_banana	green_apple	blue_banana	brown
0686-a	informative-cc	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	red_pepper	green_avocado	orange_pepper
0686-a	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	green_tomato	orange_pepper	apple
0686-a	informative-cc	0.966	OTHER	0	0	0	TRUE	FALSE	TRUE	avocado	green	green_avocado	green_pepper	red_avocado	other
0686-a	overinformative-cc	0.686	type	0	0	1	FALSE	TRUE	FALSE	pear	orange	orange_pear	red_tomato	orange_carrot	pear
0686-a	overinformative-cc	0.503	type	0	0	1	FALSE	TRUE	FALSE	carrot	purple	purple_carrot	green_tomato	purple_tomato	carrot
0686-a	informative	0.812	color	1	0	0	TRUE	FALSE	FALSE	avocado	black	black_avocado	orange_pepper	green_avocado	black
0686-a	informative-cc	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	orange_pear	yellow_banana	yellow_pear
0686-a	informative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	red_pepper	green_pear	orange_pepper
0686-a	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	green_avocado	red_tomato	apple
0686-a	overinformative-cc	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	purple_carrot	orange_carrot	tomato
0686-a	informative	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	blue_apple	yellow_pear	green_apple
0686-a	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	black_avocado	orange_pepper	black_pepper
0686-a	informative-cc	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	blue_banana	red_apple	blue_apple
0686-a	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	red_avocado	yellow_pear	green_pear
0686-a	informative	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	purple_tomato	green_pear	yellow_pear
0686-a	informative	0.696	OTHER	0	0	0	TRUE	FALSE	TRUE	avocado	red	red_avocado	green_avocado	brown_carrot	other
0686-a	informative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	orange_carrot	brown_banana	brown_carrot
0686-a	informative	0.419	color	1	0	0	TRUE	FALSE	FALSE	banana	blue	blue_banana	brown_banana	orange_pepper	blue
7551-c	informative	0.812	OTHER	0	0	0	TRUE	FALSE	TRUE	avocado	black	black_avocado	red_avocado	brown_banana	other
7551-c	overinformative	0.738	color	1	0	0	TRUE	FALSE	FALSE	tomato	green	green_tomato	yellow_banana	black_pepper	green
7551-c	overinformative-cc	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	green_pear	yellow_pear	banana
7551-c	informative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	blue_apple	brown_banana	blue_banana
7551-c	informative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	purple_tomato	red_tomato	green_tomato
7551-c	informative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	black_pepper	orange_pear	red_pepper
7551-c	informative-cc	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	green_avocado	black_pepper	orange_pepper
7551-c	overinformative-cc	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	purple_tomato	red_apple	purple_carrot
7551-c	overinformative	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	green_apple	green_pear	brown_carrot
7551-c	overinformative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	green_avocado	brown_banana	black_pepper
7551-c	informative	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	brown_banana	green_tomato	yellow_banana
7551-c	overinformative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	orange_carrot	brown_carrot	red_tomato
7551-c	informative-cc	0.696	OTHER	0	0	0	TRUE	TRUE	TRUE	avocado	red	red_avocado	red_apple	green_avocado	other
7551-c	overinformative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	brown_banana	red_avocado	brown_carrot
7551-c	overinformative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	black_avocado	brown_carrot	black_pepper
7551-c	overinformative-cc	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	red_apple	brown_carrot	brown_banana
7551-c	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	brown_carrot	purple_carrot	pear
7551-c	informative	0.412	color	1	0	0	TRUE	FALSE	FALSE	tomato	purple	purple_tomato	green_tomato	blue_apple	purple
7551-c	overinformative	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	brown_banana	purple_tomato	apple
7551-c	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	orange_pepper	green_tomato	apple
7551-c	informative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	orange_carrot	green_tomato	red_tomato
7551-c	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	yellow_pear	red_tomato	green_pear
7551-c	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	green_tomato	blue_apple	red_apple
7551-c	overinformative-cc	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	green_avocado	yellow_banana	pear
7551-c	overinformative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pear	brown_banana	red_pepper
7551-c	informative	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	green_avocado	blue_banana	brown_banana
7551-c	informative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	black_avocado	green_pear	orange_pear
7551-c	overinformative	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	green_avocado	brown_banana	pear
7551-c	informative-cc	0.812	OTHER	0	0	0	TRUE	TRUE	TRUE	avocado	black	black_avocado	black_pepper	green_avocado	other
7551-c	informative-cc	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	orange_carrot	green_pear	orange_pear
7551-c	informative	0.419	color	1	0	0	TRUE	FALSE	FALSE	banana	blue	blue_banana	purple_carrot	yellow_banana	blue
7551-c	informative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	red_tomato	green_pear	purple_tomato
7551-c	informative-cc	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	green_apple	red_tomato	red_apple
7551-c	overinformative	0.966	color	1	0	0	TRUE	FALSE	FALSE	avocado	green	green_avocado	orange_pear	red_pepper	green
7551-c	overinformative-cc	0.966	OTHER	0	0	0	TRUE	TRUE	TRUE	avocado	green	green_avocado	green_pepper	blue_banana	other
7551-c	informative-cc	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	orange_pepper	purple_carrot	orange_carrot
7551-c	overinformative	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	yellow_pear	black_pepper	carrot
7551-c	overinformative-cc	0.696	OTHER	0	0	0	TRUE	TRUE	TRUE	avocado	red	red_avocado	red_apple	green_pear	other
7551-c	informative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	red_pepper	green_apple	blue_apple
7551-c	overinformative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	green_tomato	green_avocado	blue_apple
7551-c	informative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	yellow_pear	black_pepper	orange_pepper
7551-c	informative	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	black_pepper	orange_carrot	purple_carrot
2988-4	overinformative-cc	0.696	type	0	0	1	FALSE	TRUE	FALSE	avocado	red	red_avocado	orange_pepper	red_apple	avocado
2988-4	informative	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	purple_tomato	blue_banana	tomato
2988-4	informative-cc	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	green_pepper	red_avocado	green_avocado
2988-4	informative-cc	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	purple_carrot	orange_pepper	orange_carrot
2988-4	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	blue_banana	red_pepper	pear
2988-4	overinformative	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	green_avocado	blue_apple	tomato
2988-4	overinformative-cc	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	orange_pear	purple_tomato	purple_carrot
2988-4	informative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_tomato	green_pear	purple_tomato
2988-4	informative-cc	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	blue_banana	brown_carrot	brown_banana
2988-4	informative	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	black_pepper	black_avocado	red_avocado
2988-4	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	green_pear	green_apple	red_apple
2988-4	informative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	brown_carrot	red_pepper	orange_pepper
2988-4	informative	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pepper	green_pear	red_pepper
2988-4	overinformative-cc	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	orange_pepper	red_tomato	red_apple
