gameid	Trial	condition	TargetItem	basiclevelClickedObj	superdomainClickedObj	speakerMessages	listenerMessages	refExp	clickedType	sub	basic	super	moreThanOneLevelMentioned	additionalAttrMentioned	oneMentioned	theMentioned	fullSentence	spLocsClickedObj	lisLocsClickedObj	alt1Name	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain
3909-d	6	basic33	dressShirt	shirt	clothing	shirt		shirt	dressShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	hamster	3	3	NA	animal	train	2	2	NA	vehicle
3909-d	8	basic22	gummyBears	candy	snack	gummies___gummy bears		gummies	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	pretzels	3	3	NA	snack	cookies	4	2	NA	snack
3909-d	11	basic23	goldFish	fish	animal	fish		fish	goldFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	socks	3	2	NA	clothing	bison	2	4	NA	animal
3909-d	12	basic23	tulip	flower	plant	rose		rose	tulip	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	motorcycle	3	4	NA	vehicle	grasses	4	2	NA	plant
1897-b	3	basic12	pug	dog	animal	it is the pug		it is the pug	pug	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	4	3	greyhound	3	4	dog	animal	cow	2	2	NA	animal
1897-b	4	basic22	dalmatian	dog	animal	it is the dalmation		it is the dalmation	dalmatian	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	4	2	iguana	3	4	NA	animal	snake	2	3	NA	animal
1897-b	5	basic23	daisy	flower	plant	it is the daisy		it is the daisy	daisy	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	2	4	rosemary	4	2	NA	plant	gloves	3	3	NA	clothing
1897-b	7	basic33	husky	dog	animal	it is the husky		it is the husky	husky	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	3	3	dress	2	4	NA	clothing	bed	4	2	NA	furniture
1897-b	8	basic23	jellyBeans	candy	snack	it is the jelly beans		it is the jelly beans	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	3	2	lamp	2	4	NA	furniture	pretzels	4	3	NA	snack
1897-b	9	basic22	mnMs	candy	snack	it is the m and ms		it is the m and ms	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	2	2	pretzels	3	3	NA	snack	chips	4	4	NA	snack
1897-b	12	basic12	rose	flower	plant	it is the rose		it is the rose	rose	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	3	2	lily	4	3	flower	plant	ivy	2	4	NA	plant
1897-b	13	basic23	picnicTable	table	furniture	it is the picnic table		it is the picnic table	picnicTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	4	3	wardrobe	3	4	NA	furniture	horse	2	2	NA	animal
1897-b	16	basic12	hawaiiShirt	shirt	clothing	hawain shirt		hawain shirt	hawaiiShirt	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	gloves	3	3	NA	clothing	campShirt	4	4	shirt	clothing
1897-b	18	basic12	sunflower	flower	plant	sunflower		sunflower	sunflower	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	lily	3	3	flower	plant	ivy	2	2	NA	plant
1897-b	19	basic22	pigeon	bird	animal	pigeon		pigeon	pigeon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	pig	2	2	NA	animal	crocodile	4	4	NA	animal
1897-b	21	basic33	bedsideTable	table	furniture	night stand		night stand	bedsideTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	gloves	3	3	NA	clothing	snake	2	4	NA	animal
1897-b	22	basic23	clownFish	fish	animal	fish		fish	clownFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	crocodile	2	3	NA	animal	bathrobe	3	2	NA	clothing
1897-b	23	basic12	grizzlyBear	bear	animal	grizzly		grizzly	grizzlyBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	hamster	3	4	NA	animal	koalaBear	4	2	bear	animal
1897-b	26	basic22	tShirt	shirt	clothing	shirt		shirt	tShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	dress	2	3	NA	clothing	socks	4	2	NA	clothing
1897-b	27	basic23	convertible	car	vehicle	car		car	convertible	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	squirrel	4	3	NA	animal	ambulance	2	2	NA	vehicle
1897-b	29	basic22	germanShepherd	dog	animal	dog		dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	squirrel	4	3	NA	animal	lion	3	4	NA	animal
1897-b	31	basic12	pandaBear	bear	animal	panda		panda	pandaBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	koalaBear	4	2	bear	animal	snake	3	3	NA	animal
1897-b	32	basic33	blackBear	bear	animal	black bear		black bear	blackBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	gloves	3	4	NA	clothing	popcorn	4	3	NA	snack
1897-b	33	basic23	goldFish	fish	animal	fish		fish	goldFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	chips	2	3	NA	snack	hamster	3	2	NA	animal
1897-b	36	basic22	skittles	candy	snack	skittles		skittles	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	chips	2	2	NA	snack	popcorn	4	3	NA	snack
1897-b	37	basic33	polarBear	bear	animal	polar bear		polar bear	polarBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	wardrobe	4	3	NA	furniture	dress	2	2	NA	clothing
1897-b	38	basic33	poloShirt	shirt	clothing	shirt		shirt	poloShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	rosemary	4	4	NA	plant	motorcycle	2	3	NA	vehicle
1897-b	40	basic33	suv	car	vehicle	car		car	suv	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	crocodile	2	4	NA	animal	chips	4	3	NA	snack
1897-b	45	basic22	gummyBears	candy	snack	gummy bears		gummy bears	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	chips	3	4	NA	snack	pretzels	4	2	NA	snack
1897-b	47	basic33	coffeeTable	table	furniture	table		table	coffeeTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	pretzels	3	2	NA	snack	train	2	4	NA	vehicle
1897-b	48	basic12	catfish	fish	animal	cat fish		cat fish	catfish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	discusFish	4	4	fish	animal	lion	3	3	NA	animal
1897-b	51	basic12	eagle	bird	animal	eagle		eagle	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	lobster	3	2	NA	animal	sparrow	2	3	bird	animal
1897-b	52	basic22	diningTable	table	furniture	table		table	diningTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	bookcase	3	3	NA	furniture	bed	2	2	NA	furniture
1897-b	54	basic23	minivan	car	vehicle	van		van	minivan	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	firetruck	4	2	NA	vehicle	grasses	3	4	NA	plant
1897-b	55	basic12	parrot	bird	animal	parrot		parrot	parrot	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	sparrow	2	4	bird	animal	horse	3	2	NA	animal
1897-b	57	basic23	dressShirt	shirt	clothing	shirt		shirt	dressShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	pretzels	3	2	NA	snack	gloves	4	3	NA	clothing
1897-b	58	basic33	tulip	flower	plant	tulip		tulip	tulip	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	squirrel	3	4	NA	animal	pretzels	2	3	NA	snack
1897-b	63	basic22	sportsCar	car	vehicle	car		car	sportsCar	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	firetruck	3	4	NA	vehicle	train	4	3	NA	vehicle
1897-b	69	basic33	hummingBird	bird	animal	bird		bird	hummingBird	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	lamp	3	4	NA	furniture	chips	4	2	NA	snack
1897-b	70	basic23	swordFish	fish	animal	fish		fish	swordFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	iguana	2	3	NA	animal	bed	4	2	NA	furniture
9617-1	2	basic12	dressShirt	shirt	clothing	The button up long sleeve shirt 		The button up long sleeve shirt 	dressShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	2	2	campShirt	3	4	shirt	clothing	bathrobe	4	3	NA	clothing
9617-1	4	basic23	poloShirt	shirt	clothing	The blue shirt		The blue shirt	poloShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	2	2	dress	3	3	NA	clothing	pretzels	4	4	NA	snack
9617-1	8	basic12	rose	flower	plant	Rose		Rose	rose	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	lily	4	2	flower	plant	grasses	3	3	NA	plant
9617-1	10	basic12	diningTable	table	furniture	Longer table		Longer table	diningTable	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	3	wardrobe	3	2	NA	furniture	sideTable	4	4	table	furniture
9617-1	12	basic33	swordFish	fish	animal	Fish		Fish	swordFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	popcorn	2	2	NA	snack	pottedPlant	4	4	NA	plant
9617-1	13	basic22	husky	dog	animal	Wolf		Wolf	husky	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	elephant	2	4	NA	animal	rabbit	4	3	NA	animal
9617-1	15	basic33	eagle	bird	animal	Eagle		Eagle	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	wardrobe	3	2	NA	furniture	dress	2	4	NA	clothing
9617-1	16	basic12	tulip	flower	plant	Red flower		Red flower	tulip	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	2	grasses	2	4	NA	plant	lily	3	3	flower	plant
9617-1	17	basic22	pandaBear	bear	animal	Panda		Panda	pandaBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	squirrel	3	4	NA	animal	lion	2	2	NA	animal
9617-1	18	basic23	pigeon	bird	animal	Bird		Bird	pigeon	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	ambulance	3	4	NA	vehicle	pig	2	3	NA	animal
9617-1	19	basic12	clownFish	fish	animal	Orange fish with white and black stripes		Orange fish with white and black stripes	clownFish	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	2	discusFish	4	3	fish	animal	lobster	3	4	NA	animal
9617-1	20	basic23	bedsideTable	table	furniture	Nightstand		Nightstand	bedsideTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	snake	3	4	NA	animal	bed	2	2	NA	furniture
9617-1	22	basic22	dalmatian	dog	animal	Dog		Dog	dalmatian	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	sheep	4	3	NA	animal	iguana	2	2	NA	animal
9617-1	23	basic23	suv	car	vehicle	Suv		Suv	suv	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	dress	3	4	NA	clothing	train	2	3	NA	vehicle
9617-1	24	basic12	mnMs	candy	snack	M&Ms		M&Ms	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	chips	2	4	NA	snack	candyCorn	4	3	candy	snack
9617-1	30	basic23	gummyBears	candy	snack	Gummy bears		Gummy bears	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	popcorn	2	2	NA	snack	bathrobe	4	4	NA	clothing
9617-1	31	basic23	minivan	car	vehicle	Van		Van	minivan	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	pig	4	3	NA	animal	train	2	4	NA	vehicle
9617-1	32	basic22	pug	dog	animal	Pug		Pug	pug	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	kitten	2	4	NA	animal	sheep	4	2	NA	animal
9617-1	35	basic12	picnicTable	table	furniture	Park table/benches		Park table/benches	picnicTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	sideTable	2	4	table	furniture	bed	3	3	NA	furniture
9617-1	36	basic33	germanShepherd	dog	animal	Dog		Dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	socks	3	2	NA	clothing	rosemary	4	3	NA	plant
9617-1	38	basic23	hummingBird	bird	animal	Bird		Bird	hummingBird	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	bookcase	2	2	NA	furniture	hamster	4	3	NA	animal
9617-1	39	basic22	parrot	bird	animal	Bird		Bird	parrot	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	horse	2	2	NA	animal	iguana	3	4	NA	animal
9617-1	48	basic33	convertible	car	vehicle	Convertible 		Convertible 	convertible	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	pretzels	3	4	NA	snack	horse	4	2	NA	animal
9617-1	51	basic12	blackBear	bear	animal	Bear		Bear	blackBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	rabbit	3	3	NA	animal	koalaBear	2	4	bear	animal
9617-1	53	basic33	jellyBeans	candy	snack	Jelly beans		Jelly beans	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	firetruck	2	2	NA	vehicle	bed	3	4	NA	furniture
9617-1	54	basic33	tShirt	shirt	clothing	Blue shirt		Blue shirt	tShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	2	ambulance	2	4	NA	vehicle	lamp	4	3	NA	furniture
9617-1	55	basic22	sunflower	flower	plant	Yellow flower		Yellow flower	sunflower	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	2	rosemary	4	4	NA	plant	grasses	2	3	NA	plant
9617-1	60	basic23	polarBear	bear	animal	Polar bear		Polar bear	polarBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	pig	3	3	NA	animal	gloves	2	2	NA	clothing
9617-1	63	basic22	goldFish	fish	animal	Goldfish		Goldfish	goldFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	rabbit	4	4	NA	animal	kitten	2	2	NA	animal
9617-1	64	basic22	grizzlyBear	bear	animal	Bear		Bear	grizzlyBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	sheep	3	2	NA	animal	crocodile	2	4	NA	animal
9617-1	65	basic22	coffeeTable	table	furniture	Coffee table		Coffee table	coffeeTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	bed	3	4	NA	furniture	lamp	2	3	NA	furniture
9617-1	66	basic33	hawaiiShirt	shirt	clothing	Shirt		Shirt	hawaiiShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	motorcycle	4	4	NA	vehicle	grasses	2	3	NA	plant
9617-1	67	basic33	daisy	flower	plant	Flower		Flower	daisy	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	train	2	4	NA	vehicle	gloves	3	3	NA	clothing
9617-1	68	basic23	skittles	candy	snack	Skittles		Skittles	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	chips	3	3	NA	snack	pottedPlant	4	4	NA	plant
9617-1	70	basic33	catfish	fish	animal	Fish		Fish	catfish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	socks	4	2	NA	clothing	popcorn	3	3	NA	snack
1511-d	2	basic33	germanShepherd	dog	animal	german shepard		german shepard	germanShepherd	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	2	bathrobe	4	3	NA	clothing	popcorn	3	4	NA	snack
1511-d	3	basic23	pigeon	bird	animal	bird		bird	pigeon	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	crocodile	3	4	NA	animal	lamp	2	3	NA	furniture
1511-d	4	basic12	convertible	car	vehicle	Two seater car		Two seater car	convertible	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	sedan	2	4	car	vehicle	motorcycle	4	2	NA	vehicle
1511-d	6	basic22	polarBear	bear	animal	bear		bear	polarBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	cow	2	4	NA	animal	pig	4	3	NA	animal
1511-d	8	basic12	blackBear	bear	animal	black ber		black ber	blackBear	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	2	sheep	4	3	NA	animal	koalaBear	2	4	bear	animal
1511-d	9	basic23	tShirt	shirt	clothing	shirt		shirt	tShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	pretzels	3	3	NA	snack	socks	4	4	NA	clothing
1511-d	11	basic23	sportsCar	car	vehicle	car		car	sportsCar	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	iguana	3	2	NA	animal	train	2	4	NA	vehicle
1511-d	18	basic12	gummyBears	candy	snack	gummy		gummy	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	cookies	3	4	NA	snack	candyCorn	4	3	candy	snack
1511-d	26	basic33	jellyBeans	candy	snack	jellybeans		jellybeans	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	motorcycle	4	3	NA	vehicle	bed	3	2	NA	furniture
1511-d	28	basic33	bedsideTable	table	furniture	side table		side table	bedsideTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	lobster	4	3	NA	animal	pottedPlant	2	2	NA	plant
1511-d	29	basic33	coffeeTable	table	furniture	table		table	coffeeTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	elephant	4	4	NA	animal	ivy	2	3	NA	plant
1511-d	30	basic22	parrot	bird	animal	bird		bird	parrot	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	rhino	2	2	NA	animal	bison	4	4	NA	animal
1511-d	31	basic33	grizzlyBear	bear	animal	bear		bear	grizzlyBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	popcorn	4	4	NA	snack	bookcase	2	2	NA	furniture
1511-d	32	basic33	tulip	flower	plant	rose		rose	tulip	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	elephant	3	2	NA	animal	pretzels	2	3	NA	snack
1511-d	33	basic23	swordFish	fish	animal	fish		fish	swordFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	bison	2	4	NA	animal	firetruck	4	3	NA	vehicle
1511-d	36	basic12	goldFish	fish	animal	gold fish		gold fish	goldFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	bison	4	2	NA	animal	discusFish	2	4	fish	animal
1511-d	37	basic33	skittles	candy	snack	skittles		skittles	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	gloves	4	3	NA	clothing	kitten	2	2	NA	animal
1511-d	40	basic12	pandaBear	bear	animal	panda		panda	pandaBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	rhino	3	3	NA	animal	koalaBear	2	4	bear	animal
1511-d	41	basic22	rose	flower	plant	rose		rose	rose	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	pottedPlant	3	4	NA	plant	grasses	4	3	NA	plant
1511-d	46	basic12	husky	dog	animal	wolf		wolf	husky	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	snake	4	4	NA	animal	greyhound	2	3	dog	animal
1511-d	47	basic12	daisy	flower	plant	sunflower		sunflower	daisy	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	rosemary	4	2	NA	plant	lily	3	3	flower	plant
1511-d	49	basic33	hawaiiShirt	shirt	clothing	shirt		shirt	hawaiiShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	bookcase	3	4	NA	furniture	bison	4	3	NA	animal
1511-d	51	basic23	mnMs	candy	snack	mms		mms	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	hamster	3	3	NA	animal	pretzels	2	2	NA	snack
1511-d	53	basic22	pug	dog	animal	dog		dog	pug	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	rabbit	2	3	NA	animal	lion	3	2	NA	animal
1511-d	57	basic23	diningTable	table	furniture	table		table	diningTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	wardrobe	2	2	NA	furniture	chips	3	3	NA	snack
1511-d	58	basic23	minivan	car	vehicle	car		car	minivan	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	lobster	2	2	NA	animal	firetruck	4	3	NA	vehicle
1511-d	59	basic22	picnicTable	table	furniture	table		table	picnicTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	bookcase	3	4	NA	furniture	lamp	4	3	NA	furniture
1511-d	60	basic22	eagle	bird	animal	hawk		hawk	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	iguana	2	3	NA	animal	elephant	4	2	NA	animal
1511-d	62	basic12	hummingBird	bird	animal	bird in flight		bird in flight	hummingBird	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	3	sparrow	2	4	bird	animal	pig	3	2	NA	animal
1511-d	63	basic22	catfish	fish	animal	catfish		catfish	catfish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	cow	2	4	NA	animal	lobster	3	3	NA	animal
1511-d	65	basic23	sunflower	flower	plant	sunflower		sunflower	sunflower	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	pottedPlant	2	4	NA	plant	train	3	3	NA	vehicle
1511-d	66	basic12	dalmatian	dog	animal	dalmation		dalmation	dalmatian	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	crocodile	4	4	NA	animal	greyhound	2	2	dog	animal
1511-d	71	basic23	suv	car	vehicle	car		car	suv	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	rosemary	3	3	NA	plant	motorcycle	4	2	NA	vehicle
1511-d	72	basic22	poloShirt	shirt	clothing	shirt		shirt	poloShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	bathrobe	2	3	NA	clothing	dress	3	4	NA	clothing
6588-d	4	basic33	minivan	car	vehicle	car		car	minivan	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	crocodile	4	3	NA	animal	rosemary	2	2	NA	plant
6588-d	5	basic33	tulip	flower	plant	rose		rose	tulip	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	gloves	2	2	NA	clothing	firetruck	3	4	NA	vehicle
6588-d	7	basic33	germanShepherd	dog	animal	dog		dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	bookcase	4	2	NA	furniture	rosemary	3	3	NA	plant
6588-d	9	basic22	mnMs	candy	snack	M&M's		M&M's	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	popcorn	2	4	NA	snack	cookies	3	3	NA	snack
6588-d	12	basic12	daisy	flower	plant	dandelion		dandelion	daisy	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	lily	2	4	flower	plant	rosemary	4	2	NA	plant
6588-d	14	basic33	coffeeTable	table	furniture	wood table		wood table	coffeeTable	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	popcorn	2	2	NA	snack	rhino	4	4	NA	animal
6588-d	15	basic33	dalmatian	dog	animal	Dalmation		Dalmation	dalmatian	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	wardrobe	2	4	NA	furniture	bathrobe	3	2	NA	clothing
6588-d	20	basic12	diningTable	table	furniture	long table		long table	diningTable	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	3	lamp	3	2	NA	furniture	sideTable	2	4	table	furniture
6588-d	21	basic23	tShirt	shirt	clothing	blue shirt		blue shirt	tShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	2	bathrobe	3	3	NA	clothing	kitten	2	4	NA	animal
6588-d	23	basic33	picnicTable	table	furniture	wood table		wood table	picnicTable	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	2	bathrobe	4	4	NA	clothing	grasses	3	3	NA	plant
6588-d	25	basic22	polarBear	bear	animal	polar bear		polar bear	polarBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	pig	4	2	NA	animal	kitten	3	4	NA	animal
6588-d	26	basic12	pandaBear	bear	animal	Panda bear		Panda bear	pandaBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	4	snake	3	3	NA	animal	koalaBear	4	2	bear	animal
6588-d	28	basic12	poloShirt	shirt	clothing	light blue shirt___ not button down		light blue shirt  not button down	poloShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	3	bathrobe	2	4	NA	clothing	campShirt	3	2	shirt	clothing
6588-d	29	basic12	goldFish	fish	animal	gold fish		gold fish	goldFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	discusFish	4	4	fish	animal	pig	2	3	NA	animal
6588-d	30	basic22	parrot	bird	animal	parakeet		parakeet	parrot	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	snake	3	4	NA	animal	hamster	2	2	NA	animal
