gameid	time	roundNum	trialType	condition	nameClickedObj	targetStatusClickedObj	spLocsClickedObj	lisLocsClickedObj	basiclevelClickedObj	superdomainClickedObj	alt1Name	alt1TargetStatus	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2TargetStatus	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain	alt3Name	alt3TargetStatus	alt3SpLocs	alt3LisLocs	alt3Basiclevel	alt3superdomain	alt4Name	alt4TargetStatus	alt4SpLocs	alt4LisLocs	alt4Basiclevel	alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor	sub	basic	super	oneMentioned	theMentioned
0082-3	1455302017569	70	subSuperTrial	basic22	parrot	target	3	3	bird	animal	lobster	distractor	4	2	NA	animal	horse	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	talks 		1455302014619	talks 	False	False	False	parrot	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301672115	1	subSuperTrial	basic33	convertible	target	4	3	car	vehicle	lamp	distractor	3	2	NA	furniture	rhino	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	car		1455301670129	car	False	False	False	convertible	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301700313	4	subSuperTrial	basic23	mnMs	target	4	2	candy	snack	dress	distractor	3	4	NA	clothing	chips	distractor	2	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	1	1	m&m	ty	1455301698920___1455301701224	m&m	False	False	False	mnMs	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301716757	7	subSuperTrial	basic33	pigeon	target	4	4	bird	animal	gloves	distractor	3	3	NA	clothing	popcorn	distractor	2	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pigeon		1455301715532	pigeon	False	False	True	pigeon	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301743277	12	subSuperTrial	basic23	jellyBeans	target	2	3	candy	snack	chips	distractor	4	4	NA	snack	socks	distractor	3	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	jelly beans		1455301742170	jelly beans	False	False	False	jellyBeans	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301759354	15	subSuperTrial	basic23	clownFish	target	3	2	fish	animal	cookies	distractor	4	4	NA	snack	lobster	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	2	0	clown fish___orange		1455301757442___1455301758504	clown fish	False	False	False	clownFish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301766801	16	subSuperTrial	basic12	tShirt	target	4	4	shirt	clothing	bathrobe	distractor	3	2	NA	clothing	campShirt	distractor	2	3	shirt	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue t shirt		1455301763633	blue t shirt	False	False	False	tShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301771115	17	subSuperTrial	basic23	coffeeTable	target	3	2	table	furniture	kitten	distractor	2	4	NA	animal	wardrobe	distractor	4	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bench		1455301769984	bench	False	False	False	coffeeTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301776099	18	subSuperTrial	basic12	suv	target	3	2	car	vehicle	sedan	distractor	2	4	car	vehicle	train	distractor	4	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	2	0	white___car		1455301773816___1455301774855	white	False	False	False	suv	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301782146	19	subSuperTrial	basic33	hawaiiShirt	target	4	2	shirt	clothing	lion	distractor	2	4	NA	animal	bookcase	distractor	3	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	floral shirt		1455301780707	floral shirt	False	False	False	hawaiiShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301786253	20	subSuperTrial	basic12	rose	target	3	3	flower	plant	lily	distractor	2	2	flower	plant	rosemary	distractor	4	4	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red  rose		1455301785103	red  rose	False	False	True	rose	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301791943	21	subSuperTrial	basic22	skittles	target	2	2	candy	snack	pretzels	distractor	4	4	NA	snack	chips	distractor	3	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	skittles		1455301789961	skittles	False	False	True	skittles	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301801002	22	subSuperTrial	basic22	sportsCar	target	4	2	car	vehicle	motorcycle	distractor	2	3	NA	vehicle	ambulance	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	3	3	0	sports car___a8___r8		1455301796715___1455301797819___1455301800353	sports car	False	False	False	sportsCar	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301806573	23	subSuperTrial	basic22	picnicTable	target	4	2	table	furniture	wardrobe	distractor	3	3	NA	furniture	bookcase	distractor	2	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	picnic table		1455301805235	picnic table	False	False	False	picnicTable	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301825271	27	subSuperTrial	basic23	pandaBear	target	4	4	bear	animal	bathrobe	distractor	2	3	NA	clothing	pig	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	panda		1455301823441	panda	False	False	False	pandaBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301839549	29	subSuperTrial	basic12	blackBear	target	2	4	bear	animal	koalaBear	distractor	4	2	bear	animal	horse	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301837800	bear	False	False	False	blackBear	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301849698	31	subSuperTrial	basic22	eagle	target	2	2	bird	animal	bison	distractor	3	4	NA	animal	lobster	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	eagle		1455301848451	eagle	False	False	True	eagle	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301861033	33	subSuperTrial	basic33	gummyBears	target	2	2	candy	snack	horse	distractor	4	3	NA	animal	motorcycle	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	gummy		1455301859931	gummy	False	False	False	gummyBears	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301865459	34	subSuperTrial	basic33	dressShirt	target	3	4	shirt	clothing	popcorn	distractor	2	3	NA	snack	lamp	distractor	4	2	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301864133	shirt	False	False	False	dressShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301880603	36	subSuperTrial	basic12	pug	target	2	3	dog	animal	greyhound	distractor	3	2	dog	animal	crocodile	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pug		1455301878303	pug	False	False	True	pug	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301892487	39	subSuperTrial	basic23	parrot	target	4	3	bird	animal	pottedPlant	distractor	2	4	NA	plant	elephant	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	parrot		1455301891493	parrot	False	False	True	parrot	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301898263	40	subSuperTrial	basic23	daisy	target	2	3	flower	plant	rosemary	distractor	3	4	NA	plant	wardrobe	distractor	4	2	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dandelion		1455301897104	dandelion	False	False	False	daisy	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301904810	41	subSuperTrial	basic23	poloShirt	target	2	4	shirt	clothing	gloves	distractor	3	2	NA	clothing	ambulance	distractor	4	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301903424	shirt	False	False	False	poloShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301909736	42	subSuperTrial	basic33	minivan	target	2	3	car	vehicle	bathrobe	distractor	4	2	NA	clothing	elephant	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	van		1455301908329	van	False	False	False	minivan	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301914570	43	subSuperTrial	basic22	goldFish	target	2	4	fish	animal	pig	distractor	4	2	NA	animal	snake	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	goldfish		1455301913228	goldfish	False	False	False	goldFish	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301919680	44	subSuperTrial	basic22	catfish	target	4	3	fish	animal	bison	distractor	3	4	NA	animal	elephant	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455301918426	fish	False	False	False	catfish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301928730	46	subSuperTrial	basic33	bedsideTable	target	2	4	table	furniture	gloves	distractor	4	3	NA	clothing	motorcycle	distractor	3	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	drawers		1455301927304	drawers	False	False	False	bedsideTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301946946	50	subSuperTrial	basic22	polarBear	target	4	3	bear	animal	crocodile	distractor	2	2	NA	animal	bison	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	polar bear		1455301944682	polar bear	False	False	False	polarBear	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301962978	53	subSuperTrial	basic12	hummingBird	target	4	3	bird	animal	elephant	distractor	3	4	NA	animal	sparrow	distractor	2	2	bird	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flying bird		1455301961525	flying bird	False	False	False	hummingBird	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301966876	54	subSuperTrial	basic22	grizzlyBear	target	2	4	bear	animal	cow	distractor	3	2	NA	animal	lobster	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301965547	bear	False	False	False	grizzlyBear	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301995861	60	subSuperTrial	basic22	swordFish	target	2	3	fish	animal	lobster	distractor	3	2	NA	animal	elephant	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	swordfish		1455301994900	swordfish	False	False	False	swordFish	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0327-7	1455302015041	63	subSuperTrial	basic33	tulip	target	3	2	flower	plant	bison	distractor	4	4	NA	animal	bed	distractor	2	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	tulip		1455302013428	tulip	False	False	True	tulip	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455302020410	64	subSuperTrial	basic12	husky	target	2	2	dog	animal	iguana	distractor	4	3	NA	animal	greyhound	distractor	3	4	dog	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	husky		1455302018206	husky	False	False	True	husky	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455302033942	66	subSuperTrial	basic12	germanShepherd	target	3	3	dog	animal	iguana	distractor	4	4	NA	animal	greyhound	distractor	2	2	dog	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	german shpered		1455302032318	german shpered	False	False	False	germanShepherd	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE
0327-7	1455302038286	67	subSuperTrial	basic23	diningTable	target	4	2	table	furniture	wardrobe	distractor	2	4	NA	furniture	hamster	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455302037032	table	False	False	False	diningTable	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455302047960	69	subSuperTrial	basic33	dalmatian	target	4	4	dog	animal	bed	distractor	3	2	NA	furniture	bathrobe	distractor	2	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dalamtion		1455302046279	dalamtion	False	False	False	dalmatian	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455302054498	70	subSuperTrial	basic12	sunflower	target	4	4	flower	plant	pottedPlant	distractor	3	3	NA	plant	lily	distractor	2	2	flower	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	sunflower		1455302052101	sunflower	False	False	True	sunflower	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455303810428	2	subSuperTrial	basic12	gummyBears	target	2	3	candy	snack	cookies	distractor	4	2	NA	snack	candyCorn	distractor	3	4	candy	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	gummy bears		1455303805119	gummy bears	False	False	False	gummyBears	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455303823412	3	subSuperTrial	basic12	bedsideTable	target	4	2	table	furniture	lamp	distractor	2	3	NA	furniture	sideTable	distractor	3	4	table	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	drawers		1455303818263	drawers	False	False	False	bedsideTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
7960-f	1455303845872	4	subSuperTrial	basic33	pandaBear	target	2	2	bear	animal	bookcase	distractor	3	4	NA	furniture	popcorn	distractor	4	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455303827767	bear	False	False	False	pandaBear	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455303852709	5	subSuperTrial	basic23	sunflower	target	3	3	flower	plant	rabbit	distractor	2	4	NA	animal	rosemary	distractor	4	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455303850332	flower	False	False	False	sunflower	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455303886041	7	subSuperTrial	basic22	tShirt	target	3	3	shirt	clothing	socks	distractor	2	4	NA	clothing	dress	distractor	4	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	tshirt		1455303871060	tshirt	False	False	False	tShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455303896964	8	subSuperTrial	basic12	polarBear	target	2	2	bear	animal	koalaBear	distractor	4	3	bear	animal	rhino	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	polar bear		1455303893579	polar bear	False	False	False	polarBear	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455303910720	9	subSuperTrial	basic33	skittles	target	4	2	candy	snack	kitten	distractor	3	4	NA	animal	grasses	distractor	2	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	skittles		1455303903116	skittles	False	False	True	skittles	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455303919990	10	subSuperTrial	basic22	diningTable	target	2	2	table	furniture	bookcase	distractor	3	4	NA	furniture	lamp	distractor	4	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455303915528	table	False	False	False	diningTable	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455303929014	11	subSuperTrial	basic23	pigeon	target	3	4	bird	animal	lobster	distractor	2	2	NA	animal	popcorn	distractor	4	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bird		1455303923194	bird	False	False	False	pigeon	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455303943712	12	subSuperTrial	basic23	mnMs	target	4	4	candy	snack	rosemary	distractor	3	3	NA	plant	pretzels	distractor	2	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	m&ms		1455303940735	m&ms	False	False	False	mnMs	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455303950094	13	subSuperTrial	basic22	eagle	target	4	3	bird	animal	kitten	distractor	3	2	NA	animal	cow	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	eagle		1455303948041	eagle	False	False	True	eagle	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455303955408	14	subSuperTrial	basic33	convertible	target	2	3	car	vehicle	iguana	distractor	4	4	NA	animal	bed	distractor	3	2	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	car		1455303953216	car	False	False	False	convertible	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455303960919	15	subSuperTrial	basic22	rose	target	2	4	flower	plant	ivy	distractor	4	2	NA	plant	rosemary	distractor	3	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	rose		1455303958487	rose	False	False	True	rose	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455303968840	16	subSuperTrial	basic12	discusFish	distractor	2	2	fish	animal	bison	distractor	3	3	NA	animal	catfish	target	4	4	fish	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455303964512	fish	False	False	False	discusFish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304001290	21	subSuperTrial	basic23	dressShirt	target	2	4	shirt	clothing	bathrobe	distractor	3	2	NA	clothing	motorcycle	distractor	4	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455303999206	shirt	False	False	False	dressShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
